pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
22375,SG,nse_cm,,667TN50,667TN50-SG,,667TN50-SG,IN3120200263,,,,SDL TN 6.67% 2050,,,1,100,-1,-1,2,-1,NSE,,,1282435200,,1282435200,0,0,0,0,0,95.00-105.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1.25e+08,0,0,1000000,
756038,EQ,nse_cm,,WAAREERTL,WAAREERTL-EQ,,WAAREERTL,INE299N01021,,,,WAAREE RENEWABLE TECH LTD,,,5,1,-1,-1,2,-1,NSE,,,1428624000,,1428624000,0,0,0,0,0,702.25-1053.35,0,0,1456081180,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,113837.00,1,0,105335,70225,1,1,1,0,0,1,0,1.04247e+08,0,0,113837,
28913,EQ,nse_cm,,ROSSELLIND,ROSSELLIND-EQ,,ROSSELLIND,INE847C01020,,,,ROSSELL INDIA LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1032998400,,1032998400,0,0,0,0,1439683200,35.04-52.54,0,0,1456081179,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,2041404.00,1,0,5254,3504,1,1,1,0,0,1,0,6.24283e+07,0,0,2041404,
21024,YG,nse_cm,,980SCL33D,980SCL33D-YG,,980SCL33D-YG,INE148I07RP1,,,,SEC RE NCD 9.71% SR VIII,,,1,1,-1,-1,2,-1,NSE,,,1388275200,,1388275200,0,0,0,0,1455321600,799.80-1199.70,0,0,1456072748,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,3312.00,1,0,119970,79980,1,1,1,0,0,1,0,101299,0,0,3312,
756099,SG,nse_cm,,677PN43,677PN43-SG,,677PN43-SG,IN2820250032,,,,SDL PN 6.77% 2043,,,1,100,-1,-1,2,-1,NSE,,,1430870400,,1430870400,0,0,0,0,0,95.00-105.00,0,0,1456072752,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,
16797,SG,nse_cm,,736GA33,736GA33-SG,,736GA33-SG,IN1420230014,,,,SDL GA 7.36% 2033,,,1,100,-1,-1,2,-1,NSE,,,1371340800,,1371340800,0,0,0,0,0,95.00-105.00,0,0,1456072747,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,
3175,BL,nse_cm,,GILT5YBEES,GILT5YBEES-BL,,GILT5YBEES-BL,INF204KC1030,,,,RELCAPAMC - NETFGILT5Y,,,1,1,-1,-1,2,-1,NSE,,,1302307200,,1302307200,0,0,0,0,0,62.30-66.14,0,0,1456077358,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1244404.00,1,0,6614,6230,1,1,1,0,0,1,0,3.80552e+07,0,0,1244404,
759500,N0,nse_cm,,805MFL30,805MFL30-N0,,805MFL30-N0,INE414G07JR4,,,,MF 8.05% 2030 OPTION II,,,1,1,-1,-1,2,-1,NSE,,,1445644800,,1445644800,0,0,0,0,0,80000.00-120000.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,175000,0,0,999,
12121,P1,nse_cm,,AARTISURF,AARTISURF-P1,,AARTISURF-P1,INE09EO04017,,,,AARTI SURFACTANTS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1353628800,,1353628800,0,0,0,0,0,142.40-213.50,0,0,1456072746,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,35394.00,1,0,21350,14240,1,1,1,0,0,1,0,1.08239e+06,0,0,35394,
17546,BA,nse_cm,,925SCL28I,925SCL28I-BA,,925SCL28I-BA,INE148I07OU8,,,,SEC RE NCD 9.25% SR VIII,,,1,1,-1,-1,2,-1,NSE,,,1375228800,,1375228800,0,0,0,0,1455321600,480.00-720.00,0,0,1456072747,,,,,,,,,,CASH,,,,,60000,,,,0,20,,0.0000,T+1,315513000,0,1,208.00,1,0,72000,48000,1,1,1,0,0,1,0,6375,0,0,208,
8560,SM,nse_cm,,COOLCAPS,COOLCAPS-SM,,COOLCAPS-SM,INE0HS001028,,,,COOL CAPS INDUSTRIES LTD,,,5,1250,-1,-1,2,-1,NSE,,,1332547200,,1332547200,0,0,0,0,1443052800,31.70-35.00,0,0,1456081179,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,2998432.00,1250,0,3500,3170,1,1,1,0,0,1,0,1.156e+08,0,0,2998432,Security is under Surveillance Measure - Stage 1 Short Term ASM scrip
28897,N1,nse_cm,,925SCL26Z,925SCL26Z-N1,,925SCL26Z-N1,INE148I07UZ4,,,,SCL 9.25% 2026 SR I,,,1,1,-1,-1,2,-1,NSE,,,1420070400,,1420070400,0,0,0,0,1449964800,800.00-1200.00,0,0,1456072749,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,103.00,1,0,120000,80000,1,1,1,0,0,1,0,3150,0,0,103,
5577,GS,nse_cm,,667GS2035,667GS2035-GS,,667GS2035-GS,IN0020210152,,,,GOI LOAN  6.67% 2035,,,1,1,-1,-1,2,-1,NSE,,,1316044800,,1316044800,0,0,0,0,1371168000,97.81-108.09,0,0,1456077753,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,971028.00,1,0,10809,9781,1,1,1,0,0,1,0,1.0935e+09,0,0,971028,
11698,SG,nse_cm,,793WB37,793WB37-SG,,793WB37-SG,IN3420220151,,,,SDL WB 7.93% 2037,,,1,100,-1,-1,2,-1,NSE,,,1351641600,,1351641600,0,0,0,0,0,93.10-102.90,0,0,1456072746,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1020299.00,100,0,10290,9310,1,1,1,0,0,1,0,1.5e+08,0,0,1020299,
27315,SG,nse_cm,,712KL35,712KL35-SG,,712KL35-SG,IN2020240213,,,,SDL KL 7.12% 2035,,,1,100,-1,-1,2,-1,NSE,,,1417910400,,1417910400,0,0,0,0,0,95.00-105.00,0,0,1456072749,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
10959,SG,nse_cm,,749HP34,749HP34-SG,,749HP34-SG,IN1720220079,,,,SDL HP 7.49% 2034,,,1,100,-1,-1,2,-1,NSE,,,1347753600,,1347753600,0,0,0,0,0,95.00-105.00,0,0,1456072746,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
30440,SG,nse_cm,,708HR39,708HR39-SG,,708HR39-SG,IN1620240367,,,,SDL HR 7.08% 2039,,,1,100,-1,-1,2,-1,NSE,,,1427587200,,1427587200,0,0,0,0,0,95.00-105.00,0,0,1456072750,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
8501,SG,nse_cm,,741PN42,741PN42-SG,,741PN42-SG,IN2820210168,,,,SDL PN 7.41% 2042,,,1,100,-1,-1,2,-1,NSE,,,1332288000,,1332288000,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
759424,SM,nse_cm,,GREENLEAF,GREENLEAF-SM,,GREENLEAF-SM,INE0PLX01017,,,,GREENLEAF ENVIROTECH LTD,,,5,1000,-1,-1,2,-1,NSE,,,1444435200,,1444435200,0,0,0,0,0,91.60-137.40,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,193886.00,1000,0,13740,9160,1,1,1,0,0,1,0,5.92925e+06,0,0,193886,Security is under Surveillance Measure - Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
163,EQ,nse_cm,,APOLLOTYRE,APOLLOTYRE-EQ,,APOLLOTYRE,INE438A01022,,,,APOLLO TYRES LTD,,,5,1,-1,-1,2,-1,NSE,,,467424000,,486345600,0,0,0,0,1455148800,364.30-546.40,0,0,1456081179,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,219109.00,1,0,54640,36430,1,1,1,0,0,1,0,6.35101e+08,0,0,219109,
15182,BL,nse_cm,,ECLERX,ECLERX-BL,,ECLERX-BL,INE738I01010,,,,ECLERX SERVICES LTD,,,10,1,-1,-1,2,-1,NSE,,,883526400,,883526400,0,0,0,0,1450396800,3446.90-3660.10,0,0,1456077376,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,27923.00,1,0,366010,344690,1,1,1,0,0,1,0,4.76504e+07,0,0,27923,
759386,SG,nse_cm,,714AP33,714AP33-SG,,714AP33-SG,IN1020250347,,,,SDL AP 7.14% 2033,,,1,100,-1,-1,2,-1,NSE,,,1444521600,,1444521600,0,0,0,0,0,95.00-105.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999989.00,100,0,10500,9500,1,1,1,0,0,1,0,9e+07,0,0,999989,
6306,BL,nse_cm,,APOLSINHOT,APOLSINHOT-BL,,APOLSINHOT-BL,INE451F01024,,,,APOLLO SINDOORI HOTEL LTD,,,10,1,-1,-1,2,-1,NSE,,,1106870400,,1106870400,0,0,0,0,1442620800,1239.70-1316.30,0,0,1456077363,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,78578.00,1,0,131630,123970,1,1,1,0,0,1,0,2.6004e+06,0,0,78578,
15046,GS,nse_cm,,699GS2026,699GS2026-GS,,699GS2026-GS,IN0020230028,,,,GOI LOAN  6.99% 2026,,,1,1,-1,-1,2,-1,NSE,,,1366243200,,1366243200,0,0,0,0,1381968000,97.47-107.73,0,0,1456072747,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,974400.00,1,0,10773,9747,1,1,1,0,0,1,0,8e+08,0,0,974400,
5503,BL,nse_cm,,YUKEN,YUKEN-BL,,YUKEN-BL,INE384C01016,,,,YUKEN INDIA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1315008000,,1315008000,0,0,0,0,1440892800,725.20-770.00,0,0,1456077362,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,133259.00,1,0,77000,72520,1,1,1,0,0,1,0,1.3584e+07,0,0,133259,
8168,BL,nse_cm,,SPENCERS,SPENCERS-BL,,SPENCERS-BL,INE020801028,,,,SPENCER'S RETAIL LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1232841600,,1232841600,0,0,1408060800,1408665600,0,33.44-35.50,0,0,1456077365,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,2890120.00,1,0,3550,3344,1,1,1,0,0,1,0,9.01388e+07,0,0,2890120,
13241,SG,nse_cm,,758HR30,758HR30-SG,,758HR30-SG,IN1620220328,,,,SDL HR 7.58% 2030,,,1,100,-1,-1,2,-1,NSE,,,1356220800,,1356220800,0,0,0,0,0,94.26-104.18,0,0,1456072746,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1007850.00,100,0,10418,9426,1,1,1,0,0,1,0,5e+07,0,0,1007850,
20559,BL,nse_cm,,INDIASHLTR,INDIASHLTR-BL,,INDIASHLTR-BL,INE922K01024,,,,INDIA SHELTER FIN CORP L,,,5,1,-1,-1,2,-1,NSE,,,1387497600,,1387497600,0,0,0,0,1436054400,700.95-744.25,0,0,1456077382,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,136072.00,1,0,74425,70095,1,1,1,0,0,1,0,1.08597e+08,0,0,136072,
9376,BE,nse_cm,,QUINTEGRA,QUINTEGRA-BE,,QUINTEGRA,INE033B01011,,,,QUINTEGRA SOLUTIONS LTD.,,,1,1,-1,-1,2,-1,NSE,,,661737600,,661737600,0,0,1407542400,1408060800,0,1.24-1.36,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,876812.00,1,0,136,124,1,1,1,0,0,1,0,2.68138e+07,0,0,876812,Security is under Surveillance Measure - Scrips in GSM
7159,SG,nse_cm,,689KA33,689KA33-SG,,689KA33-SG,IN1920210169,,,,SDL KA 6.89% 2033,,,1,100,-1,-1,2,-1,NSE,,,1324166400,,1324166400,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
3638,SG,nse_cm,,61RJ26,61RJ26-SG,,61RJ26-SG,IN2920210084,,,,SDL RJ 6.1% 2026,,,1,100,-1,-1,2,-1,NSE,,,1306540800,,1306540800,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
24135,N9,nse_cm,,960IIFLS26,960IIFLS26-N9,,960IIFLS26-N9,INE413U07335,,,,SEC RE NCD 9.60% SR II,,,1,1,-1,-1,2,-1,NSE,,,1403740800,,1403740800,0,0,0,0,1433635200,844.00-1266.00,0,0,1456072749,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,25376.00,1,0,126600,84400,1,1,1,0,0,1,0,776038,0,0,25376,
756769,N0,nse_cm,,73064ABH28,73064ABH28-N0,,73064ABH28-N0,INE831R07581,,,,ABHFL 7.3064% 2028 SR B1,,,1,1,-1,-1,2,-1,NSE,,,1432684800,,1432684800,0,0,0,0,0,80000.00-120000.00,0,0,1456072752,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,100000,0,0,1000,
13589,BL,nse_cm,,ACE,ACE-BL,,ACE-BL,INE731H01025,,,,ACTION CONST EQUIP LTD,,,5,1,-1,-1,2,-1,NSE,,,843696000,,843696000,0,0,0,0,1439596800,838.25-890.05,0,0,1456077373,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,113962.00,1,0,89005,83825,1,1,1,0,0,1,0,1.19083e+08,0,0,113962,
761048,BL,nse_cm,,DEFENCE,DEFENCE-BL,,DEFENCE-BL,INF769K01QC2,,,,MIRAEAMC - DEFENCE,,,1,1,-1,-1,2,-1,NSE,,,1455926400,,1455926400,0,0,0,0,0,65.20-69.22,0,0,1456077392,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,47064.00,1,0,6922,6520,1,1,1,0,0,1,0,1.43928e+06,0,0,47064,
20352,SG,nse_cm,,774TS35,774TS35-SG,,774TS35-SG,IN4520230355,,,,SDL TS 7.74% 2035,,,1,100,-1,-1,2,-1,NSE,,,1385856000,,1385856000,0,0,0,0,0,97.45-107.69,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,974900.00,100,0,10769,9745,1,1,1,0,0,1,0,5e+07,0,0,974900,
3464,NJ,nse_cm,,82IGT31,82IGT31-NJ,,82IGT31-NJ,INE219X07264,,,,SEC RE NCD 8.20% SR.V,,,1,1,-1,-1,2,-1,NSE,,,1305072000,,1305072000,0,0,0,0,1398211200,864.00-1296.00,0,0,1456077753,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,92591.00,1,0,129600,86400,1,1,1,0,0,1,0,5.99184e+06,0,0,92591,
18214,EQ,nse_cm,,TEXMOPIPES,TEXMOPIPES-EQ,,TEXMOPIPES,INE141K01013,,,,TEXMO PIPE & PRODUCTS LTD,,,1,1,-1,-1,2,-1,NSE,,,952646400,,952646400,0,0,1411344000,1411862400,0,37.55-56.31,0,0,1456081180,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,954676.00,1,0,5631,3755,1,1,1,0,0,1,0,2.9195e+07,0,0,954676,
22187,SG,nse_cm,,624TS26,624TS26-SG,,624TS26-SG,IN4520200085,,,,SDL TS 6.24% 2026,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,96.61-106.77,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,983299.00,100,0,10677,9661,1,1,1,0,0,1,0,1e+08,0,0,983299,
11394,EQ,nse_cm,,ZOTA,ZOTA-EQ,,ZOTA,INE358U01012,,,,ZOTA HEALTH CARE LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1250640000,,1250640000,0,0,0,0,1442966400,1057.60-1586.40,0,0,1456081180,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,75630.00,1,0,158640,105760,1,1,1,0,0,1,0,3.31714e+07,0,0,75630,Security is under Surveillance Measure - The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis
14649,SG,nse_cm,,778UP35,778UP35-SG,,778UP35-SG,IN3320220160,,,,SDL UP 7.78% 2035,,,1,100,-1,-1,2,-1,NSE,,,1364342400,,1364342400,0,0,0,0,0,95.00-105.00,0,0,1456072747,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
8998,EQ,nse_cm,,UMIYA-MRO,UMIYA-MRO-EQ,,UMIYA-MRO,INE398B01018,,,,UMIYA BUILDCON LIMITED,,,1,1,-1,-1,2,-1,NSE,,,657676800,,657676800,0,0,1407110400,1407628800,0,68.63-102.93,0,0,1456081180,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,610986.00,1,0,10293,6863,1,1,1,0,0,1,0,1.86846e+07,0,0,610986,Security is under Surveillance Measure - Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
4838,EQ,nse_cm,,LIQUIDIETF,LIQUIDIETF-EQ,,LIQUIDIETF,INF109KC1KT9,,,,ICICIPRAMC - ICICILIQ,,,1,1,-1,-1,2,-1,NSE,,,1222387200,,1222387200,0,0,0,0,0,950.00-1050.00,0,0,1456077274,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,99997.00,1,0,105000,95000,1,1,1,0,0,1,0,1.56712e+07,0,0,99997,
757122,TB,nse_cm,,364D140526,364D140526-TB,,364D140526-TB,IN002025Z070,,,,GOI TBILL 364D-14/05/26,,,1,100,-1,-1,2,-1,NSE,,,1431820800,,1431820800,0,0,0,0,0,93.28-103.08,0,0,1456072752,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1018274.00,100,0,10308,9328,1,1,1,0,0,1,0,5.71102e+08,0,0,1018274,
760668,SG,nse_cm,,765AS38,765AS38-SG,,765AS38-SG,IN1220250154,,,,SDL AS 7.65% 2038,,,1,100,-1,-1,2,-1,NSE,,,1453248000,,1453248000,0,0,0,0,0,95.00-105.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
758677,BL,nse_cm,,EFCIL,EFCIL-BL,,EFCIL-BL,INE886D01026,,,,EFC (I) LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1440115200,,1440115200,0,0,0,0,0,255.20-270.90,0,0,1456077390,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,381647.00,1,0,27090,25520,1,1,1,0,0,1,0,1.37283e+08,0,0,381647,
2912,EQ,nse_cm,,RIIL,RIIL-EQ,,RIIL,INE046A01015,,,,RELIANCE INDUSTRIAL INFRA,,,5,1,-1,-1,2,-1,NSE,,,473040000,,,0,0,0,0,1434758400,584.30-876.40,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,136911.00,1,0,87640,58430,1,1,1,0,0,1,0,1.51e+07,0,0,136911,Security is under Surveillance Measure - The scrip PE is greater than 50 for previous 4 trailing quarters
3743,GB,nse_cm,,SGBJUN29II,SGBJUN29II-GB,,SGBJUN29II-GB,IN0020210061,,,,2.5%GOLDBONDS2029SR-II,,,1,1,-1,-1,2,-1,NSE,,,1307491200,,1307491200,0,0,0,0,0,13760.77-16818.71,0,0,1456077753,,,,,,,,,,CASH,,,,,484200,,,,0,20,,0.0000,T+1,315513000,0,1,6540.00,1,0,1.68187e+06,1.37608e+06,1,1,1,0,0,1,0,1.89848e+06,0,0,6540,
14738,MF,nse_cm,,HFMPM23RQD,HFMPM23RQD-MF,,HFMPM23RQD-MF,INF179KC1FZ1,,,,HDFCAMC - HFMPM23RQD,,,1,1,-1,-1,2,-1,NSE,,,1364428800,,1364428800,0,0,0,0,0,9.00-11.00,0,0,1456072747,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,3989.00,1,0,1100,900,1,1,1,0,0,1,0,121992,0,0,3989,
10212,SG,nse_cm,,794TS36,794TS36-SG,,794TS36-SG,IN4520220042,,,,SDL TS 7.94% 2036,,,1,100,-1,-1,2,-1,NSE,,,1341100800,,1341100800,0,0,0,0,0,95.00-105.00,0,0,1456072746,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
17514,EQ,nse_cm,,SETCO,SETCO-EQ,,SETCO,INE878E01021,,,,SETCO AUTOMOTIVE LTD,,,1,1,-1,-1,2,-1,NSE,,,1151798400,,1151798400,0,0,1411430400,1411948800,0,13.98-15.44,0,0,1456081179,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,4374189.00,1,0,1544,1398,1,1,1,0,0,1,0,1.33767e+08,0,0,4374189,Security is under Surveillance Measure - Identified under Regulatory measure on companies as per pledge holding of both promoter as well as non-promoter
20368,SG,nse_cm,,765GJ29A,765GJ29A-SG,,765GJ29A-SG,IN1520230112,,,,SDL GJ 7.65% 2029,,,1,100,-1,-1,2,-1,NSE,,,1385856000,,1385856000,0,0,0,0,0,95.99-106.09,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,989700.00,100,0,10609,9599,1,1,1,0,0,1,0,1e+08,0,0,989700,
22740,BL,nse_cm,,MON100,MON100-BL,,MON100-BL,INF247L01AP3,,,,MOTILAL OS NASDAQ100 ETF,,,1,1,-1,-1,2,-1,NSE,,,985996800,,985996800,0,0,0,0,1308441600,213.97-227.19,0,0,1456077384,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,453214.00,1,0,22719,21397,1,1,1,0,0,1,0,5.06385e+08,0,0,453214,
22866,SG,nse_cm,,742TN34,742TN34-SG,,742TN34-SG,IN3120230443,,,,SDL TN 7.42% 2034,,,1,100,-1,-1,2,-1,NSE,,,1393718400,,1393718400,0,0,0,0,0,95.00-105.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
12125,BL,nse_cm,,OILCOUNTUB,OILCOUNTUB-BL,,OILCOUNTUB-BL,INE591A01010,,,,OIL COUNTRY TUBULAR LTD.,,,1,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1411603200,1412121600,0,48.12-51.08,0,0,1456077357,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1700057.00,1,0,5108,4812,1,1,1,0,0,1,0,5.19895e+07,0,0,1700057,
6792,EQ,nse_cm,,SBC,SBC-EQ,,SBC,INE04AK01028,,,,SBC EXPORTS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1322092800,,1322092800,0,0,0,0,1426032000,25.59-38.37,0,0,1456081179,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,3126663.00,1,0,3837,2559,1,1,1,0,0,1,0,4.7619e+08,0,0,3126663,Security is under Surveillance Measure - The scrip PE is greater than 50 for previous 4 trailing quarters
5575,GB,nse_cm,,SGBSEP29VI,SGBSEP29VI-GB,,SGBSEP29VI-GB,IN0020210145,,,,2.5%GOLDBONDS2029SR-VI,,,1,1,-1,-1,2,-1,NSE,,,1316044800,,1316044800,0,0,0,0,0,13788.00-16852.00,0,0,1456077753,,,,,,,,,,CASH,,,,,473200,,,,0,20,,0.0000,T+1,315513000,0,1,6526.00,1,0,1.6852e+06,1.3788e+06,1,1,1,0,0,1,0,3.52034e+06,0,0,6526,
21644,SG,nse_cm,,724AP33,724AP33-SG,,724AP33-SG,IN1020190428,,,,SDL AP 7.24% 2033,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,101.08-111.70,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,939899.00,100,0,11170,10108,1,1,1,0,0,1,0,1e+08,0,0,939899,
12090,BL,nse_cm,,INDIANHUME,INDIANHUME-BL,,INDIANHUME-BL,INE323C01030,,,,INDIAN HUME PIPE CO. LTD.,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1437264000,350.95-372.65,0,0,1456077330,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,276842.00,1,0,37265,35095,1,1,1,0,0,1,0,5.26818e+07,0,0,276842,
